resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"iu-india","	","openstack-storage","4257924","4198220","4198211","2011-10-23T13:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4258206","4198220","4198211","2011-10-23T14:20:02.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4258484","4198220","4198211","2011-10-23T15:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4258766","4198220","4198211","2011-10-23T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4259052","4198220","4198211","2011-10-23T17:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4259322","4198220","4198211","2011-10-23T18:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4259598","4198220","4198211","2011-10-23T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4259871","4198220","4198211","2011-10-23T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4260145","4198220","4198211","2011-10-23T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4260434","4198220","4198211","2011-10-23T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4260705","4198220","4198211","2011-10-23T23:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4260977","4198220","4198211","2011-10-24T00:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4261261","4198220","4198211","2011-10-24T01:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4261550","4198220","4198211","2011-10-24T02:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4261812","4198220","4198211","2011-10-24T03:20:02.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4262095","4198220","4198211","2011-10-24T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4262367","4198220","4198211","2011-10-24T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4262646","4198220","4198211","2011-10-24T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4262927","4198220","4198211","2011-10-24T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4263198","4198220","4198211","2011-10-24T08:20:04.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4263474","4198220","4198211","2011-10-24T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4263753","4198220","4198211","2011-10-24T10:20:01.000-04:00","Success","","search_output","Success"
