resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","eucalyptus-clientStatus","1484045","1484044","1483987","2010-10-28T13:17:25.000-04:00","Failure","Not all expressions found in output: "AVAILABILITYZONEs+india"","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","2737235","1929457","1929234","2011-03-02T20:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2737603","1929457","1929234","2011-03-02T21:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2737969","1929457","1929234","2011-03-02T22:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2738338","1929457","1929234","2011-03-02T23:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2738708","1929457","1929234","2011-03-03T00:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2739090","1929457","1929234","2011-03-03T01:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2739443","1929457","1929234","2011-03-03T02:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2739809","1929457","1929234","2011-03-03T03:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2740166","1929457","1929234","2011-03-03T04:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2740530","1929457","1929234","2011-03-03T05:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2740897","1929457","1929234","2011-03-03T06:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2741268","1929457","1929234","2011-03-03T07:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2741629","1929457","1929234","2011-03-03T08:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2742002","1929457","1929234","2011-03-03T09:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2742357","1929457","1929234","2011-03-03T10:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2742720","1929457","1929234","2011-03-03T11:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2743082","1929457","1929234","2011-03-03T12:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2743456","1929457","1929234","2011-03-03T13:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2743832","1929457","1929234","2011-03-03T14:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2744209","1929457","1929234","2011-03-03T15:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2744569","1929457","1929234","2011-03-03T16:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2744932","1929457","1929234","2011-03-03T17:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2745303","1929457","1929234","2011-03-03T18:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2745683","1929457","1929234","2011-03-03T19:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2746047","1929457","1929234","2011-03-03T20:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2746417","1929457","1929234","2011-03-03T21:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2746779","1929457","1929234","2011-03-03T22:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2747139","1929457","1929234","2011-03-03T23:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2747504","1929457","1929234","2011-03-04T00:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2747882","1929457","1929234","2011-03-04T01:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2748256","1929457","1929234","2011-03-04T02:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2748633","1929457","1929234","2011-03-04T03:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2749002","1929457","1929234","2011-03-04T04:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2749378","1929457","1929234","2011-03-04T05:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2749749","1929457","1929234","2011-03-04T06:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2750119","1929457","1929234","2011-03-04T07:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2750480","1929457","1929234","2011-03-04T08:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2750854","1929457","1929234","2011-03-04T09:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2751229","1929457","1929234","2011-03-04T10:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2751597","1929457","1929234","2011-03-04T11:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2751960","1929457","1929234","2011-03-04T12:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2752333","1929457","1929234","2011-03-04T13:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2752699","1929457","1929234","2011-03-04T14:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2753073","1929457","1929234","2011-03-04T15:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2753437","1929457","1929234","2011-03-04T16:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2753814","1929457","1929234","2011-03-04T17:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2754182","1929457","1929234","2011-03-04T18:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2754561","1929457","1929234","2011-03-04T19:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2754925","1929457","1929234","2011-03-04T20:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2755298","1929457","1929234","2011-03-04T21:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2755670","1929457","1929234","2011-03-04T22:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2756032","1929457","1929234","2011-03-04T23:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2756397","1929457","1929234","2011-03-05T00:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2756778","1929457","1929234","2011-03-05T01:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2757147","1929457","1929234","2011-03-05T02:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2757522","1929457","1929234","2011-03-05T03:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2757890","1929457","1929234","2011-03-05T04:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2758263","1929457","1929234","2011-03-05T05:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2758635","1929457","1929234","2011-03-05T06:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2759008","1929457","1929234","2011-03-05T07:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2759368","1929457","1929234","2011-03-05T08:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2759746","1929457","1929234","2011-03-05T09:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2760114","1929457","1929234","2011-03-05T10:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2760488","1929457","1929234","2011-03-05T11:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2760854","1929457","1929234","2011-03-05T12:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2761222","1929457","1929234","2011-03-05T13:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2761589","1929457","1929234","2011-03-05T14:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2761969","1929457","1929234","2011-03-05T15:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2762337","1929457","1929234","2011-03-05T16:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2762698","1929457","1929234","2011-03-05T17:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2763070","1929457","1929234","2011-03-05T18:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2763433","1929457","1929234","2011-03-05T19:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2763794","1929457","1929234","2011-03-05T20:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2764165","1929457","1929234","2011-03-05T21:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2764533","1929457","1929234","2011-03-05T22:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2764905","1929457","1929234","2011-03-05T23:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2765274","1929457","1929234","2011-03-06T00:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2765656","1929457","1929234","2011-03-06T01:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2766031","1929457","1929234","2011-03-06T02:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2766398","1929457","1929234","2011-03-06T03:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2766767","1929457","1929234","2011-03-06T04:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2767141","1929457","1929234","2011-03-06T05:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2767514","1929457","1929234","2011-03-06T06:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2767886","1929457","1929234","2011-03-06T07:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2768248","1929457","1929234","2011-03-06T08:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2768617","1929457","1929234","2011-03-06T09:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2768980","1929457","1929234","2011-03-06T10:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2769339","1929457","1929234","2011-03-06T11:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2769692","1929457","1929234","2011-03-06T12:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2770054","1929457","1929234","2011-03-06T13:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2770415","1929457","1929234","2011-03-06T14:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2770789","1929457","1929234","2011-03-06T15:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2771151","1929457","1929234","2011-03-06T16:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2771524","1929457","1929234","2011-03-06T17:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2771890","1929457","1929234","2011-03-06T18:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2772253","1929457","1929234","2011-03-06T19:28:02.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2772617","1929457","1929234","2011-03-06T20:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2772992","1929457","1929234","2011-03-06T21:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2773352","1929457","1929234","2011-03-06T22:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2773719","1929457","1929234","2011-03-06T23:28:01.000-05:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","2774078","1929457","1929234","2011-03-07T00:28:01.000-05:00","Success","","search_output","Success"
